url,title,price,ISBN,language,publish date,author,genre,data_source
https://www.books.am/am/catalog/product/view/id/64632/category/7480/,Unicorn Taxidermy,3000,9780762494866,English,2015,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64631/category/7480/,Desktop Terrarium,3000,9780762456413,English,2020,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64627/category/7480/,Mean Girls Magnets,7100,9780762494095,English,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64616/category/7480/,V&A Bookaroo Phone Pocket - Kilburn Black Floral,9600,49302,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64615/category/7480/,Spare Pair - Reading Glasses (Brights) +2.0,9600,40408,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64547/category/7480/,The Love Fortune Cookie (Reissue),2000,9780762464081,English,2014,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64544/category/7480/,Spare Pair - Reading Glasses +2.5,9600,40404,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64543/category/7480/,Bookaroo Pen Holder - Red,2900,41306,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64491/category/7480/,Compact Lenses - Chilli +3.0,12700,91720,Английский,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/11375/category/7480/,Flexilight Blue Words,5900,,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/65124/category/7480/,Bookaroo Notebook Tidy - Turquoise,7600,5 035 393 409 050,,2019,1,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/65088/category/7480/,Bookaroo Notebook Tidy - Purple,7600,5 035 393 409 043,,2019,1,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/91212/category/7480/,Bookaroo Bean Bag Reading Rest - Brown,10900,5035393438012,,1,.,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/83679/category/7480/,Billie Eilish. Фигурная магнитная закладка. Желтый,1900,978-5-04-110952-3,,2020,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/110063/category/7480/,Набор значков. Гарри Поттер (5 шт.) (оф.2),2100,978-5-04-004691-1,,2019,Riding A.,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/83774/category/7480/,"Гарри Поттер. Набор значков (5 шт.). Коллекция, Cute kids",2500,978-5-04-121642-9,,2023,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/7783/category/7480/,Набор значков. Гарри Поттер (5 шт.) (оф.1),2100,978-5-04-004396-5,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/109718/category/7480/,Мой дикий друг. Набор значков,1600,978-5-04-205901-8,русский,2024,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/5587/category/7481/,Մասոնություն,25000,978-9939-0-2011-2,հայերեն,1,Բարսկով Յ․,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5501/category/7481/,"Յոգայի փիլիսոփայություն, հ1. Հին հնդկական փիլիսոփայություն և կրոն",6650,978-9939-875-23-1,հայերեն,2018,Вивекананда С.,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5500/category/7481/,250 թեստային առաջադրանքներ.Կետադրություն,1400,978-9939-53-693-4,,2010,Ервандян Зухра,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5443/category/7481/,The Stones in the Park,500,9780857331625,English,2009,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5343/category/7481/,Библия декора интерьера тканью,1000,978-5-17-081720-7,русский,2014,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5278/category/7481/,"Неудобное наследство: Гены, расы и история человечества",6700,978-5-91671-921-5,русский,2018,Уэйд Николас,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5322/category/7481/,"Периодическая система химических элементов Д.И. Менделеева. + Растворимость кислот, оснований и соле",500,978-5-17-011952-3,русский,2022,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5269/category/7481/,Երկեր 5 հատորով (Նիցշե Ֆ.) հատոր 4,6990,978-9939-76-246-3,,2019,Նիցշե Ֆրիդրիխ,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5336/category/7481/,Մտածել ինչպես Այնշթայնը,3800,978-9939-68-677-6,հայերեն,2019,Սմիթ Դանիել,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5332/category/7481/,Vertiginous Moscow,5000,9780500543788,English,2019,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5726/category/7481/,Беременная и клевая! Спортивная фигура во время беременности и после родов,4000,978-5-699-84245-2,русский,2016,Малетт Трейси,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6347/category/7481/,Продающий Инстаграм.Инструкция по применению на 21 день,1400,978-5-17-113149-4,русский,2019,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5723/category/7481/,"Аристотель. Этика, политика, риторика, афоризмы",6400,978-5-04-094436-1,русский,2018,Аристотель,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6326/category/7481/,Հայկական հարց 3 հատորով,7500,,հայերեն,2016,Պետրոսյան Վլադիմիր,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6352/category/7481/,Կարսի 1920թ․ ինքնասպանները,1000,978-9939-60-551-7,հայերեն,2019,Պետրոսյան Դավիթ,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6354/category/7481/,Աստվածաշունչ ANS075FG Purple,16000,978-9939-876-18-4,հայերեն,2019,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6369/category/7481/,Ինքնակպչուն պիտակներ․ ընտանի կենդանիներ (Միրզոյան Դավիթ),140,4850009300894,,1,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5630/category/7481/,Страх: Трамп в Белом доме,3500,978-5-9614-1856-9,русский,2019,Вудворд Боб,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6563/category/7481/,Практический курс счастья,3000,,русский,2019,Кехо Д.,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/7667/category/7481/,Ուսուցողական քարտեր․ Տրանսպորտ,570,978-9939-84-257-8,հայերեն,1,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6622/category/7481/,Աստվածընծա խունկը,500,978-9939-0-2927-6,հայերեն,2019,Արշակյան Նաիրա,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5616/category/7481/,Вторая мировая война. В 3 книгах,17500,978-5-91671-933-8,русский,2018,Черчилль Уинстон,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6497/category/7481/,Как преодолеть тревогу и стресс,2000,978-985-15-3958-7,русский,2019,Карнеги Д.,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6464/category/7481/,"Սիրված հերոսներ․ներկիր ինքդ Maxi, LOL, BTS A4, 24 էջ",290,4850005510624,,2020,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6868/category/7481/,The Bathroom Book,5000,9788499368245,English,2019,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6586/category/7481/,Правила инвестирования Уоррена Баффетта,5900,978-5-9614-7141-0,русский,2019,Миллер Джереми,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/7750/category/7481/,Ինքնակերտման արվեստը․գիրք 2,4950,978-9939-68-692-9,հայերեն,2019,Ամիրյան Հրաչյա,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/7899/category/7481/,Դասական հոգեվերլուծության հիմունքները,5000,978-9939-0-2914-6,հայերեն,2019,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/4867/category/7481/,Бодифлекс 2-ной эффект: похудей и будь здорова,1500,978-5-699-57667-8,русский,2013,Корпан Марина,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/4792/category/7481/,История воинских традиций и искусств Западной Европы,1500,978-985-443-733-0,,2014,,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/7887/category/7481/,Ուղեղային կենտրոններ․ Ռազմավարական գաղափարների դարբնոցները,3330,978-9939-68-688-2,հայերեն,2019,Աթոյան Վարդան,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/5774/category/7481/,Atlas of Human Anatomy + CD,15000,9781788825054,English,2019,Jordi Vigue,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/4933/category/7481/,Առաջնորդման փիլիսոփայություն,4170,978-9939-878-30-0,русский,2018,Միրզոյան Վալերի,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/7918/category/7481/,Վանոյի հետ և առանց Վանոյի,5000,978-9939-0-2960-3,հայերեն,2019,Դարբինյան Վասակ,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/4719/category/7481/,Հայոց պատմության ավարտական քննության հարցաշարի պատասխաններ․ 9րդ դասարան (ըստ Զանգակի դասագրքի),1420,,հայերեն,2021,Օհանյան Գայանե,Ոչ գեղարվեստական գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/6288/category/7481/,Գույն տուր կյանք առ․ նարնջագույն Armenian Zoomorphic Ornaments,2600,978-9939-1-0858-2,,2019,,Ոչ գեղարվեստական գրականություն,books.am
